,Fuzzy C-Means_hard,Fuzzy C-Means_R1_prob,Fuzzy C-Means_R2_prob,Fuzzy C-Means_R3_prob,Fuzzy C-Means_R4_prob,Modified K-Means_hard,Modified K-Means_R1_prob,Modified K-Means_R2_prob,Modified K-Means_R3_prob,Modified K-Means_R4_prob,Vanilla K-Means_hard,Vanilla K-Means_R1_prob,Vanilla K-Means_R2_prob,Vanilla K-Means_R3_prob,Vanilla K-Means_R4_prob,GMM_hard,GMM_R1_prob,GMM_R2_prob,GMM_R3_prob,GMM_R4_prob,Markov-Switching_hard,Markov-Switching_R1_prob,Markov-Switching_R2_prob,Markov-Switching_R3_prob,Markov-Switching_R4_prob
2013-09-01,0,0.250000023665182,0.24999998213181776,0.2499999989397614,0.24999999526323885,1,0.022070113517883943,0.4239707030566278,0.28732571820423863,0.2666334652212496,1,0.2670252410849531,0.41772956028096775,0.29262266058975345,0.022622538044325752,2,2.2884648014149825e-58,3.1443581922342593e-26,1.0,1.0416400062891496e-21,2,0.003122006755275464,0.0014824053325572506,0.9953953869115978,2.010005706558276e-07
2013-10-01,0,0.2500000212044433,0.24999998402726092,0.2499999991320565,0.24999999563623929,1,0.024328411551481275,0.40291427910313216,0.29633793396711344,0.276419375378273,1,0.26742898197584075,0.4109256237417112,0.2970302950515251,0.02461509923092286,2,3.5530789023272005e-50,4.839936227202262e-25,1.0,6.312052272244813e-21,2,0.0025567121935636825,0.0027392985953005925,0.9946994300412317,4.55916990515033e-06
2013-11-01,0,0.2500000124152575,0.24999999061636125,0.24999999949773696,0.24999999747064416,1,0.023131473721074238,0.3919791383887278,0.31088703417970914,0.274002353710489,1,0.2525208550904796,0.4056385337203008,0.318292353889246,0.02354825729997355,2,4.750210402937342e-53,1.8502951149471165e-27,1.0,5.2376864448462465e-20,2,0.005804815648218599,0.0030283943593103074,0.9911663857636394,4.04228832530883e-07
2013-12-01,0,0.25000002031295004,0.24999998468874665,0.24999999918520532,0.2499999958130981,1,0.022286145162054342,0.40869126648105386,0.29649336504320956,0.2725292233136822,1,0.2528044067016449,0.42568954382033736,0.2989986407325683,0.022507408745449473,2,5.0130198128276675e-58,2.060137901601323e-25,1.0,1.0915884699367439e-20,2,0.0040172593805714914,0.003927614378297367,0.9920543717530281,7.544881038660485e-07
2014-01-01,0,0.25000002711130687,0.24999997960497328,0.2499999988550782,0.24999999442864151,1,0.02744135614406492,0.39308052037473173,0.27969136545708195,0.2997867580241215,1,0.3020392875849877,0.38965646268003895,0.2807473849882978,0.027556864746675448,2,5.810390530026949e-48,6.934237361316192e-22,1.0,5.543557316064445e-29,2,0.002579745100757292,0.010865381367660694,0.9865249278840099,2.994564757289245e-05
2014-02-01,0,0.250000014589365,0.24999998895238626,0.24999999934086187,0.24999999711738688,1,0.02289200443847005,0.40467756640509334,0.30781921022226544,0.2646112189341711,1,0.2615876793862224,0.4032324007535727,0.311765928630252,0.023413991229952986,2,5.2098382686893753e-51,1.1288897328956104e-24,1.0,1.495841453301628e-17,2,0.012582500384210238,0.006282707924755962,0.9811252714102392,9.520280795240248e-06
2014-03-01,0,0.250000005161754,0.24999999605230988,0.2499999997894178,0.2499999989965182,1,0.023916512276654124,0.3840140822398775,0.32593961561800544,0.2661297898654631,1,0.24536960314560413,0.3995269937044442,0.3307732750785071,0.024330128071444464,2,7.256939914090084e-51,1.0546288496461954e-23,0.9999996765103657,3.234896357700242e-07,2,0.015251487314372626,0.0028048738076437043,0.9819431315049317,5.073730526163959e-07
2014-04-01,0,0.25000001441818814,0.24999998911805424,0.2499999994166554,0.24999999704710235,1,0.02237771788383811,0.38984155957188305,0.3129129257598549,0.27486779678442397,1,0.25780944821796226,0.4025419013823764,0.31678983191040166,0.02285881848925963,2,2.951493345269332e-53,2.992297844958371e-23,0.999999999040881,9.59121443190641e-10,2,0.010880883872306023,0.0013842300088539954,0.9877346533765305,2.3274231013995705e-07
2014-05-01,0,0.2500000243458467,0.24999998162256895,0.24999999893851074,0.2499999950930737,1,0.02074840558744069,0.43060317789465774,0.28935346127971784,0.2592949552381838,1,0.2529470400513821,0.43117005696321253,0.29459960542561525,0.021283297559790172,2,2.855292414112182e-59,7.771303635257198e-27,1.0,8.119417055054022e-19,2,0.008678961150053777,0.0012003338775881042,0.9901200678865689,6.370857898575836e-07
2014-06-01,0,0.2500000194065554,0.2499999853441041,0.24999999919367968,0.24999999605566076,1,0.020449082345918853,0.4233383426363965,0.29718635972339136,0.25902621529429326,1,0.24063386520110558,0.4360143655220393,0.30246545764289146,0.02088631163396372,2,3.459131132782743e-58,1.845727233585545e-27,0.9999999999999574,4.1249421769372864e-14,2,0.008391372611996318,0.001185475191836079,0.9904223740250642,7.781711042935618e-07
2014-07-01,0,0.2500000021251757,0.2499999983690455,0.24999999990119173,0.24999999960458713,1,0.030331495757951927,0.3468699677843951,0.32901928122462337,0.2937792552330296,1,0.28124143695006043,0.353742924284056,0.334112614873541,0.03090302389234254,2,8.333218271685812e-58,7.202486820415258e-29,1.0,2.0741690696774592e-19,2,0.007729034852975238,0.000943555271010631,0.9913273551859151,5.469009972397858e-08
2014-08-01,0,0.2500000164353726,0.24999998761961081,0.24999999928598207,0.24999999665903455,1,0.02943438592061623,0.37078998583356554,0.2996467682154911,0.3001288600303271,1,0.3016991201444246,0.3680071751092786,0.30065390944590414,0.0296397953003927,2,2.197641715770975e-51,1.3649413198434514e-28,1.0,2.322774855680245e-37,2,0.0026439481650701027,0.0017530046902764695,0.9956023280388769,7.191057773620828e-07
2014-09-01,0,0.25000001798297883,0.2499999864275752,0.249999999240456,0.2499999963489899,1,0.022262427239560595,0.39891663317749537,0.30254455944457376,0.27627638013837036,1,0.2594719354721945,0.41074627437716393,0.30716694716238174,0.022614842988259963,2,2.339502748047601e-55,3.6719354780920305e-32,1.0,4.6588465192235315e-38,2,0.002928609359104756,0.0010605471584891398,0.9960106231545323,2.2032787466253719e-07
2014-10-01,0,0.25000002447733083,0.24999998153727568,0.24999999892885466,0.2499999950565387,1,0.021028143570028367,0.41107485456384824,0.2941032549552556,0.2737937469108679,1,0.26980234135521874,0.4108161168632915,0.2979528033689634,0.021428738412526446,2,3.0366272109335424e-55,1.669958451346826e-25,1.0,5.956966721079096e-19,2,0.0024036119805826016,0.0011010735660528447,0.9964945749571638,7.394962019365473e-07
2014-11-01,0,0.2500000072165947,0.24999999451685953,0.2499999996634698,0.24999999860307592,1,0.02735008813394004,0.37225266760996706,0.319657889830558,0.280739354425535,1,0.2722630760227738,0.37624969960148663,0.3236478309785866,0.02783939339715297,2,2.4995019379699955e-50,3.9917002916323744e-25,1.0,4.490219849611789e-16,2,0.002882157569792247,0.000821371172046304,0.9962964218074899,4.945067251972618e-08
2014-12-01,0,0.25000001681147666,0.2499999873111256,0.2499999992337172,0.24999999664368058,1,0.026591420424750045,0.38139280529458763,0.30315151395462164,0.2888642603260406,1,0.2969001473320996,0.37162018761359566,0.3044976376129133,0.026982027441391554,2,1.0243398901749496e-50,1.6071759384533055e-28,1.0,7.844556922688569e-32,2,0.0009959091057334568,0.000846003096394549,0.9981580650653878,2.2732485360588137e-08
2015-01-01,0,0.25000001803599237,0.2499999864127497,0.2499999991758284,0.24999999637542966,1,0.030440516040160882,0.362870052440361,0.2982608875487305,0.30842854397074765,1,0.32561715802137625,0.3490881454066504,0.2950193163100001,0.030275380261973274,2,1.9345961917814875e-45,2.643410697955261e-17,1.0,5.0801811730082915e-34,2,0.00029698543702034216,0.0013485517851863419,0.9983542383272678,2.2445052654287906e-07
2015-02-01,0,0.2500000053526173,0.24999999598924924,0.24999999984065596,0.24999999881747753,1,0.04759131807581555,0.334113211295781,0.3088574412978104,0.30943802933059306,1,0.2896729483774035,0.3481867591802111,0.31412789039851646,0.048012402043868974,2,2.3989921899155808e-12,0.0004867921827289965,0.9995132078148697,1.288908201259794e-91,2,0.0005145842913993547,0.0008397514955250856,0.9986455101645952,1.5404848163106806e-07
2015-03-01,0,0.2500000094178011,0.24999999289786662,0.24999999960762578,0.24999999807670645,1,0.031739444850807784,0.3580189928341215,0.3111458165072941,0.2990957458077766,1,0.2937856536413308,0.35975994321903126,0.3143394425953622,0.03211496054427577,2,9.000224406575528e-38,1.8716171688467153e-24,1.0,2.7635765016131813e-34,2,0.0006701765280928309,0.0006827415509774445,0.9986469878581378,9.406279299581091e-08
2015-04-01,0,0.25000001197180094,0.24999999097835537,0.24999999945654647,0.24999999759329716,1,0.028024284467639216,0.349936840815859,0.31369656066533097,0.30834231405117085,1,0.3043923621923824,0.3504144192675868,0.31681043817926696,0.02838278036076388,2,1.2796828544014899e-48,1.6616135341957673e-21,1.0,3.5854928537859534e-22,2,0.0006552591895377216,0.0009151116388005382,0.9984291975539575,4.316177051620915e-07
2015-05-01,0,0.25000000582928833,0.2499999956292829,0.24999999982921897,0.24999999871220982,1,0.02929092579050562,0.3394216209829782,0.32028624634612024,0.31100120688039595,1,0.27931822052454114,0.3602767181369395,0.33054485647531423,0.02986020486320501,2,3.939265277233746e-44,2.36700475464009e-13,0.9999999999997584,2.6132091164494223e-21,2,0.0012672051833832595,0.000876173023530629,0.9978564551658367,1.6662725061730296e-07
2015-06-01,0,0.25000000488986124,0.24999999629040265,0.2499999997511026,0.24999999906863357,1,0.025992231646807237,0.3411222564977541,0.32986624865106856,0.30301926320437006,1,0.2979515712718594,0.3434501115859118,0.3321235907142214,0.02647472642800736,2,9.549069052709991e-54,2.089219132148882e-24,1.0,3.2297618224459753e-21,2,0.0011229363325622511,0.0016308021971327639,0.9972438872953086,2.3741749975532623e-06
2015-07-01,0,0.25000000068257894,0.24999999941717838,0.24999999992077468,0.2499999999794681,1,0.027021883163588667,0.36155601699014844,0.3353923572635916,0.27602974258267127,1,0.27329142125170974,0.36157241871005213,0.33750409016573535,0.02763206987250285,2,5.985786503903332e-50,1.0881493508150077e-26,1.0,5.485940879979096e-21,2,0.00295509996650033,0.0014014215445197439,0.995643435991948,4.249703308490269e-08
2015-08-01,0,0.2500000270869351,0.24999997960544537,0.24999999881134752,0.24999999449627197,1,0.023140354488934842,0.38355101980360146,0.29152654053024757,0.3017820851772161,1,0.30492561060850465,0.37904174340946667,0.2927391899923381,0.023293455989690494,2,6.808210350821616e-53,2.0498739423797777e-21,1.0,8.046374320574027e-26,2,0.0006309049368495345,0.0016385254132485385,0.9977305211461024,4.8503800787450695e-08
2015-09-01,0,0.2500000134212493,0.24999998987817923,0.24999999937978212,0.24999999732078937,1,0.0294363762671595,0.355441782323677,0.30996229526087854,0.305159546148285,1,0.3124882389584439,0.34972136784322705,0.30826112343957174,0.029529269758757276,2,1.2915514664063898e-45,1.0760001922528225e-19,1.0,8.913893518372219e-27,2,0.0002502635314321429,0.0018585954499429418,0.9978906851009818,4.559176443481219e-07
2015-10-01,0,0.25000001207074185,0.2499999909318942,0.2499999995655,0.24999999743186396,1,0.028855196429523236,0.3599139500741152,0.3102748387065832,0.3009560147897784,1,0.2784052320192794,0.3753821053551052,0.31693373272694053,0.029278929898674907,2,7.622107985737768e-46,1.664980372900387e-16,1.0,2.689323907588893e-21,2,0.0007079338994576222,0.000853824326044403,0.9984381946681085,4.710639068416081e-08
2015-11-01,0,0.25000001613417894,0.24999998785061028,0.24999999932865333,0.24999999668655754,1,0.02441148663762383,0.36869257096617436,0.3083977145615307,0.2984982278346712,1,0.28382639046371233,0.37705079286465587,0.31427091913729965,0.024851897534332115,2,5.815571139704864e-49,3.3346777022701462e-16,1.0,1.293164183506502e-18,2,0.00039809297542201254,0.0009064189486242962,0.9986954001868944,8.788906011432386e-08
2015-12-01,0,0.2500000057521481,0.24999999566271147,0.24999999973593262,0.2499999988492078,1,0.04244993160893554,0.3343947340622049,0.3131473074030265,0.310008026925833,1,0.3100295461686514,0.3329581784238847,0.31440568808721003,0.04260658732025378,2,1.0999838860251098e-165,3.2164494868358476e-121,1.0,4.209319404193431e-87,2,0.00042507644880600666,0.0012697279194302724,0.9983042835623118,9.120694526086139e-07
2016-01-01,0,0.2500000012694999,0.24999999902894576,0.24999999994634053,0.24999999975521384,1,0.04316662240742326,0.3317613636690193,0.321978819650723,0.30309319427283443,1,0.2992582298022835,0.3349579070043719,0.3223238795914775,0.04345998360186694,2,5.112329563515838e-169,1.2205937309775461e-124,1.0,1.1245225724578815e-73,2,0.0013594733201847246,0.00090819916113344,0.9977322850338054,4.2484877037017944e-08
2016-02-01,0,0.2500000199886545,0.2499999849656724,0.2499999991488989,0.2499999958967741,1,0.026175358956900596,0.3595283241839043,0.3023142794344396,0.3119820374247555,1,0.30836435471483026,0.360521863667418,0.30476063677046944,0.02635314484728231,2,3.574978628610331e-47,4.7756675076883795e-17,1.0,1.17831729157842e-19,2,0.000436367589007978,0.0011303754111531234,0.998433105552612,1.5144722742855933e-07
2016-03-01,0,0.2500000083080227,0.24999999377268992,0.24999999972953366,0.24999999818975369,1,0.03442523811332628,0.3429127905792538,0.3122497926018514,0.31041217870556864,1,0.28596305931786364,0.3592045737583217,0.31986300941365803,0.034969357510156514,2,1.584856604785242e-36,4.320854135789987e-10,0.9999999995679048,4.996801099353594e-32,2,0.0005176314144378552,0.0007788220195215788,0.9987034207049899,1.2586105137695805e-07
2016-04-01,0,0.2500000119358153,0.24999999101043585,0.24999999951775448,0.24999999753599436,1,0.02543369791887828,0.3592520788226031,0.3172230851420378,0.2980911381164808,1,0.2800406774495677,0.3717805382958708,0.3223171081361799,0.025861676118381596,2,5.904612149066816e-55,7.1759426531329e-24,1.0,4.298765284548082e-18,2,0.00060130793488249,0.000671154055919373,0.9987274793456361,5.866356279917319e-08
2016-05-01,0,0.25000002068108684,0.24999998441439553,0.249999999087236,0.2499999958172817,1,0.022849835160663762,0.3768038207838909,0.30534479491691574,0.2950015491385295,1,0.29027954633159525,0.378309845411817,0.30816740737237636,0.023243200884211355,2,1.330440001120184e-54,7.735683445050025e-23,1.0,2.3835084044256834e-16,2,0.0004501180031083653,0.001179217817590022,0.9983699654154642,6.987638380893485e-07
2016-06-01,0,0.25000001502949537,0.24999998866422535,0.24999999938852693,0.2499999969177524,1,0.02146882219520856,0.377277564735136,0.31775135250717607,0.28350226056247935,1,0.2631706857009336,0.3911015003347648,0.3238781552771348,0.021849658687166686,2,7.795215153818623e-56,2.159869452135872e-24,0.9999999999993179,6.874467831238013e-13,2,0.0012431245717407782,0.0009061061389845005,0.9978505363504399,2.3293883566274833e-07
2016-07-01,0,0.2500000104199452,0.24999999211670476,0.24999999947516763,0.24999999798818245,1,0.026394241913728533,0.35650140781437023,0.31827369044816545,0.29883065982373574,1,0.30245104018988317,0.3503737067082561,0.32044920823923345,0.026726044862627245,2,3.4726801184537995e-52,1.4021975126326268e-19,1.0,2.774021811126414e-17,2,0.0011614458142058237,0.0006648926750241412,0.998173594209402,6.730136876992453e-08
2016-08-01,0,0.25000001856269993,0.24999998604709014,0.2499999992868327,0.24999999610337723,1,0.02153669053891313,0.3625354563570263,0.31034332295725336,0.3055845301468073,1,0.2765086540538318,0.3835276114389703,0.3179744293922857,0.021989305114912122,2,6.873241526035229e-57,3.4484129975312533e-22,1.0,2.7395253988885827e-21,2,0.0008223476197854355,0.0009696600981835713,0.9982075745597042,4.177223276678049e-07
2016-09-01,0,0.2500000130960723,0.2499999901399134,0.24999999950539734,0.24999999725861688,1,0.022378224191741222,0.36698921663191514,0.3167363442523182,0.29389621492402546,1,0.2629164129246156,0.3888146326228841,0.3254870046894518,0.022781949763048513,2,9.050220002261742e-59,1.417302512660605e-24,1.0,4.170516781915875e-18,2,0.0014435574789366976,0.0008931497502872426,0.997662958821061,3.3394971593068213e-07
2016-10-01,0,0.25000000914418974,0.24999999308943124,0.2499999996077709,0.24999999815860816,1,0.022044630774563378,0.35446070451759437,0.3274095790072174,0.2960850857006248,1,0.2738452638861946,0.36694763027677163,0.3366501777590125,0.022556928078021378,2,3.259781042913244e-60,2.117908025296955e-23,1.0,5.084072574501944e-16,2,0.0018787690907623971,0.0011725095475894664,0.9969482988754383,4.2248621079738923e-07
2016-11-01,0,0.2500000103510448,0.2499999921836508,0.2499999995175434,0.249999997947761,1,0.02862958075020538,0.35428403000028014,0.3134917385197022,0.3035946507298123,1,0.3038457459025199,0.3506572229668357,0.3164640895871549,0.029032941543489475,2,4.541082624424285e-47,4.543097716511208e-20,1.0,1.9806805282938972e-22,2,0.0020941829698902614,0.0031828393431546213,0.9947104022485417,1.2575438414330266e-05
2016-12-01,1,0.24999999803312403,0.2500000014585326,0.25000000012772294,0.2500000003806206,1,0.02934994320016563,0.3407974078937828,0.3361605756511252,0.29369207325492636,1,0.2658121178833034,0.35866374116533434,0.3456325548295593,0.029891586121802975,2,3.5841761560710725e-47,3.589827270614772e-20,0.9999999999999858,1.5114046456824073e-14,2,0.008672123624528384,0.0029095646853442196,0.9884178333402945,4.783498337352011e-07
2017-01-01,0,0.2500000116660975,0.24999999123077085,0.24999999954818072,0.2499999975549511,1,0.025817584226627388,0.3496417535645543,0.316592788941688,0.3079478732671303,1,0.2873502210569616,0.36141343326903796,0.32484371758521885,0.02639262808878155,2,3.322088959745973e-53,6.193504526616444e-25,1.0,7.893695906359587e-22,2,0.00537110199383793,0.002057877719078254,0.9925706177742643,4.025128203034853e-07
2017-02-01,0,0.2500000111974839,0.24999999154409008,0.2499999994598585,0.2499999977985676,1,0.02733151137850522,0.3521111434929846,0.31744860529682306,0.3031087398316872,1,0.30540741951398875,0.34727636011422164,0.3195514742611715,0.027764746110618112,2,3.205247831559203e-51,3.339833943339823e-22,1.0,1.363511219573958e-21,2,0.005482919479954166,0.002019408247025522,0.9924956324760207,2.0397970005945316e-06
2017-03-01,0,0.2500000048337704,0.2499999963052267,0.2499999997368049,0.24999999912419796,1,0.024560698056753785,0.35681927038664524,0.330617355963415,0.288002675593186,1,0.28021362196112054,0.36081905820637555,0.33388539925906674,0.02508192057343724,2,1.2733477420044219e-53,5.872076833324637e-21,0.9999999999917435,8.263166696512577e-12,2,0.008520940619213543,0.002393391094462636,0.9890782821325225,7.386153802043176e-06
2017-04-01,1,0.24999999721987107,0.25000000205055956,0.2500000001680142,0.25000000056155514,1,0.024942032205495186,0.3527219503316512,0.34579041146968365,0.27654560599316996,1,0.24702421884031725,0.3749269373403091,0.3526850289844041,0.02536381483496961,2,7.414239923651292e-49,7.618491885074262e-24,0.9999999999701004,2.989272419315648e-11,2,0.012787029554924896,0.0021932743133043055,0.985019217492821,4.786389507108308e-07
2017-05-01,0,0.2500000172153991,0.24999998700543324,0.24999999918216334,0.2499999965970044,1,0.02439657421154668,0.3680280837023977,0.30655192199869535,0.3010234200873602,1,0.30562968523286804,0.3601858695427246,0.3094543127476972,0.024730132476710166,2,3.683914517832156e-54,1.0967213092413759e-21,1.0,2.27016600285478e-25,2,0.008410549389802117,0.002298506329503888,0.9892887951550293,2.1491256653637906e-06
2017-06-01,1,0.24999999752566976,0.25000000184472004,0.2500000001691699,0.25000000046044024,2,0.023687880953197123,0.338455124761691,0.3487949100571003,0.2890620842280116,1,0.25705148303983033,0.36066786622534325,0.3579468916006603,0.024333759134166088,2,3.1529717471831665e-58,4.779000593379875e-27,1.0,4.336965011816227e-18,2,0.010131262759056061,0.0012602250617231947,0.9886082636335889,2.485456324054755e-07
2017-07-01,0,0.2500000213369577,0.24999998396167813,0.2499999991104925,0.24999999559087172,1,0.022235414655768854,0.35478610722656195,0.30193539029545036,0.32104308782221885,1,0.2960289713362123,0.3686389500826944,0.31260608753337776,0.022725991047715544,2,9.53795044617759e-58,5.016073909850028e-24,1.0,5.369792362260936e-21,2,0.008157058596312048,0.0016034803181227367,0.9902383030206139,1.158064951906861e-06
2017-08-01,0,0.25000001308641956,0.24999999018039726,0.24999999955421007,0.24999999717897312,1,0.023480228088565668,0.35475097803837585,0.31331282008111233,0.30845597379194606,1,0.2711796197610911,0.3800442643387903,0.32484801056135865,0.023928105338760046,2,3.7979784150089195e-53,4.0505849763118957e-19,1.0,3.497045106184753e-18,2,0.010103014427806836,0.001911336550051883,0.9879811279570024,4.521065139475156e-06
2017-09-01,0,0.2500000062901464,0.2499999952673875,0.24999999979164328,0.2499999986508228,1,0.02521372072336456,0.3463445108998628,0.32445541016586904,0.3039863582109036,1,0.27255008392534413,0.3656803521503379,0.33598983152902917,0.025779732395288836,2,6.591196018614614e-49,1.829472133880832e-23,1.0,4.486454797585241e-19,2,0.015685138174082208,0.0021719566292496637,0.9821362066665005,6.698530168292772e-06
2017-10-01,1,0.24999999640731957,0.2500000026447068,0.2500000000761505,0.25000000087182317,2,0.032312316110787886,0.3332073438743254,0.3416578632935229,0.29282247672136386,2,0.28920435564004643,0.3337176296782848,0.34418369230277795,0.032894322378890804,2,8.38410859025593e-35,2.978607679263846e-14,0.9999999999999716,1.4276604571450997e-16,2,0.019337972637585812,0.0016130885279552086,0.9790477579950657,1.1808393938557674e-06
2017-11-01,0,0.2500000053709739,0.24999999594730005,0.24999999983770313,0.24999999884402288,1,0.022984948199511825,0.352031131597815,0.33014146324084254,0.2948424569618306,1,0.26119390906355305,0.374046522883886,0.34124387919302185,0.023515688859538995,2,1.6599246574619207e-56,9.435740461818564e-24,1.0,5.760945243107705e-15,2,0.017841512359751344,0.0011170740882376548,0.9810407168840375,6.966679737953017e-07
2017-12-01,0,0.2500000055708066,0.2499999957496428,0.24999999971921927,0.2499999989603314,1,0.021320631378539675,0.3580494907096324,0.33547998367901866,0.28514989423280934,1,0.26418280364660096,0.3703124787487059,0.34359090455705266,0.021913813047640465,2,7.218046941941233e-56,2.1353419475158835e-23,0.9999999999828759,1.7121077230258993e-11,2,0.017403624548534093,0.001107793110128262,0.9814875936469111,9.886944268922137e-07
2018-01-01,0,0.250000005196872,0.24999999609484433,0.24999999984322419,0.24999999886505955,1,0.02733588842547779,0.3433136308293154,0.32388465740299355,0.30546582334221317,1,0.2756266469349788,0.36191224221075635,0.3345299056654988,0.02793120518876622,2,1.686178594983666e-50,3.262191962890601e-20,1.0,5.458747015783283e-20,2,0.017986111676477567,0.0014497592893008828,0.9805612521287672,2.876905454626528e-06
2018-02-01,1,0.24999999701144376,0.2500000022052724,0.25000000008649953,0.25000000069678435,2,0.02837370377723669,0.3310801934950477,0.34280464242438863,0.29774146030332693,2,0.2837176206170984,0.33859715746641533,0.34864693989484713,0.029038282021639182,2,4.698252186445014e-44,9.122374792282474e-19,0.9999999849420363,1.5057970304770407e-08,2,0.020588793424432792,0.001579363673402888,0.9778301837037813,1.6591983831989144e-06
2018-03-01,1,0.24999999823991773,0.2500000012495212,0.24999999998382827,0.2500000005267328,2,0.024780417694876457,0.34258291326764145,0.3471554981205389,0.2854811709169431,2,0.2773700214936289,0.3469192034779331,0.3503286261111068,0.02538214891733103,2,1.0876677688208994e-48,4.766504204000174e-19,0.9999999999996874,3.068451460701115e-13,2,0.020286772150957633,0.0017658817850572715,0.9779443593035746,2.986760410695044e-06
2018-04-01,1,0.2499999962802161,0.2500000027703265,0.25000000020220836,0.250000000747249,2,0.02896649876534249,0.34041107224111394,0.3418985678120169,0.2887238611815267,1,0.26172086308229514,0.3594508012365448,0.34933261866930065,0.029495717011859338,2,7.364912670834595e-46,2.3669975554689264e-22,0.9999999999998863,1.1254411688181393e-13,2,0.021241952984404705,0.0016407748890828334,0.9771170626394458,2.0948706676726063e-07
2018-05-01,0,0.2500000058882546,0.24999999556947686,0.2499999997447456,0.2499999987975228,1,0.03230002961745815,0.33156718574512595,0.31907970056178986,0.31705308407562605,1,0.30663034349284884,0.33632073056291567,0.3242968080455505,0.032752117898685,2,1.6305798291021546e-34,4.548458341451379e-12,0.9999999985526529,1.4428021594413269e-09,2,0.010965696726393557,0.002337492034556567,0.9866951839924017,1.627246648011768e-06
2018-06-01,0,0.2500000030048209,0.24999999766545625,0.24999999980984605,0.2499999995198767,1,0.02281346016881891,0.3590688568496062,0.33753460070102936,0.2805830822805455,1,0.26833103241107287,0.3641984455123965,0.34403948011755786,0.023431041958972828,2,2.974806869518985e-52,1.2628064217830895e-22,0.9999999677674941,3.223251014358243e-08,2,0.011506409537822096,0.001542985369147936,0.9869499260822602,6.790107695919802e-07
2018-07-01,0,0.250000010187012,0.24999999231560455,0.24999999957226654,0.24999999792511696,1,0.02374913603703079,0.35702311974514295,0.31992922022745846,0.29929852399036777,1,0.2765004413390446,0.369286286328052,0.32997133138695184,0.024241940945951404,2,2.5372019056631126e-56,4.443277745339747e-25,1.0,1.6955985131806381e-15,2,0.00993158671414645,0.0011446632782894006,0.9889233201505472,4.29857016880455e-07
2018-08-01,1,0.24999999925243221,0.2500000005051715,0.2500000000312766,0.2500000002111196,1,0.022503519826774537,0.3512532772939063,0.34681925527686147,0.27942394760245765,1,0.2565823767429848,0.3669124600522422,0.3533865836499332,0.02311857955483979,2,1.2275605372115426e-55,7.776117282204615e-25,0.999999806404735,1.9359527109091057e-07,2,0.008236952778744174,0.0009801174726480541,0.9907825833276899,3.464209179189517e-07
2018-09-01,0,0.2500000037506579,0.2499999971656497,0.2499999998712366,0.2499999992124558,1,0.026470558957701947,0.34274605620241905,0.32958444129267683,0.30119894354720206,1,0.27613584430330435,0.35774388627689274,0.3390683196372502,0.02705194978255278,2,3.0658641657263797e-53,1.6498025006151795e-24,0.9999999999999432,6.360551703380926e-14,2,0.00634745334733451,0.0006812362142343489,0.9929712620838423,4.8354588740364136e-08
2018-10-01,0,0.2500000124201706,0.24999999064775857,0.24999999948776305,0.24999999744430776,1,0.02155047459183823,0.34681943571727153,0.31841679815058554,0.3132132915403047,1,0.2822360244863769,0.3662025877009488,0.329523579112839,0.022037808699835123,2,2.719532021839266e-54,2.0204049871238744e-17,0.9999999999265725,7.342555975666048e-11,2,0.0024013362161040197,0.0006909659225832276,0.9969076447411608,5.312015213847227e-08
2018-11-01,0,0.2500000078692537,0.24999999403149092,0.2499999995678404,0.24999999853141502,1,0.0280390714920672,0.34729556535586076,0.3205578788229305,0.3041074843291415,1,0.31331795552813785,0.338761508902876,0.3196795898176827,0.02824094575130359,2,1.3778865271441743e-48,1.2334984434585492e-16,1.0,9.408987414690029e-26,2,0.00113458050777502,0.0006074792254286334,0.9982579043062663,3.596053026503394e-08
2018-12-01,0,0.25000001385045567,0.24999998958355227,0.24999999943089934,0.24999999713509272,1,0.027603275721795186,0.3491611412143768,0.3094286595852539,0.3138069234785742,1,0.29819815931778126,0.3597802770923682,0.3141636777939636,0.027857885795886973,2,5.538361035876232e-39,1.307516425171511e-12,0.9999999999986926,5.9729581011179616e-21,2,0.0005170508719133579,0.0006677571310402853,0.9988151752651963,1.673185016754067e-08
2019-01-01,0,0.25000001882352585,0.24999998585305014,0.2499999991847134,0.24999999613871057,1,0.025931348954277914,0.3423545734077267,0.30152892447168284,0.3301851531663126,1,0.3242285932132341,0.34425246601028514,0.30534551029127194,0.026173430485208756,2,1.7827171306752587e-45,5.1794081681067e-15,1.0,1.6095626490956053e-22,2,0.0001580259923181028,0.0011991514687474292,0.9986426934373979,1.2910153682608267e-07
2019-02-01,0,0.250000014457114,0.2499999891656476,0.2499999994895709,0.2499999968876675,1,0.028343269498567577,0.3440021828964689,0.3041521495055711,0.32350239809939246,1,0.2916753530971808,0.3648092656081436,0.31468430250764534,0.028831078787030357,2,1.088432513402933e-46,9.36735775350915e-14,0.9999999999999005,3.804608399297885e-31,2,0.0002877671426146816,0.0008886956263984636,0.9988233443786257,1.9285236106457033e-07
2019-03-01,0,0.25000001653083354,0.24999998756871789,0.24999999934973355,0.24999999655071514,1,0.02089688600615789,0.35694100979142684,0.31272056992904707,0.3094415342733683,1,0.2771310367614872,0.3762950711308457,0.32520346561210606,0.021370426495561,2,5.502145861894148e-58,6.891311782447271e-22,0.9999999999999432,6.05634203739822e-14,2,0.0005396543337785035,0.0005897962175293254,0.998870525947279,2.3501413329838212e-08
